Age,Height (cm),Weight (kg),Sex,Activity Level,Pregnant,Calories (kcal),Protein (g),Carbohydrates (g),Fats (g),Water (L),Vitamin A (mcg),Vitamin B12 (mcg),Vitamin C (mg),Vitamin D (IU),Calcium (mg),Iron (mg),Magnesium (mg),Zinc (mg),Omega-3 (mg)
24,170,75,Male,Moderate,NULL,2631,90,328.9,73.1,3.7,900,2.4,90,600,1000,8,400,11,250
24,170,75,Male,Heavy,NULL,3225,90,403.1,89.6,3.7,900,2.4,90,600,1000,8,400,11,250
24,170,75,Female,Sedentary,0,1837,90,229.6,51,3,700,2.4,75,600,1000,18,310,8,250
24,170,75,Female,Sedentary,1,1837,90,229.6,51,3.8,770,2.6,85,600,1000,27,350,11,300
24,170,75,Female,Moderate,0,2373,90,296.6,65.9,3,700,2.4,75,600,1000,18,310,8,250
24,170,75,Female,Moderate,1,2373,90,296.6,65.9,3.8,770,2.6,85,600,1000,27,350,11,300
24,170,75,Female,Heavy,0,2909,90,363.6,80.8,3,700,2.4,75,600,1000,18,310,8,250
24,170,75,Female,Heavy,1,2909,90,363.6,80.8,3.8,770,2.6,85,600,1000,27,350,11,300
24,170,80,Male,Sedentary,NULL,2097,96,262.1,58.2,3.7,900,2.4,90,600,1000,8,400,11,250
24,170,80,Male,Moderate,NULL,2708,96,338.5,75.2,3.7,900,2.4,90,600,1000,8,400,11,250
24,170,80,Male,Heavy,NULL,3320,96,415,92.2,3.7,900,2.4,90,600,1000,8,400,11,250
24,170,80,Female,Sedentary,0,1897,96,237.1,52.7,3,700,2.4,75,600,1000,18,310,8,250
24,170,80,Female,Sedentary,1,1897,96,237.1,52.7,3.8,770,2.6,85,600,1000,27,350,11,300
24,170,80,Female,Moderate,0,2451,96,306.4,68.1,3,700,2.4,75,600,1000,18,310,8,250
24,170,80,Female,Moderate,1,2451,96,306.4,68.1,3.8,770,2.6,85,600,1000,27,350,11,300
24,170,80,Female,Heavy,0,3004,96,375.5,83.4,3,700,2.4,75,600,1000,18,310,8,250
24,170,80,Female,Heavy,1,3004,96,375.5,83.4,3.8,770,2.6,85,600,1000,27,350,11,300
24,170,85,Male,Sedentary,NULL,2157,102,269.6,59.9,3.7,900,2.4,90,600,1000,8,400,11,250
24,170,85,Male,Moderate,NULL,2786,102,348.2,77.4,3.7,900,2.4,90,600,1000,8,400,11,250
24,170,85,Male,Heavy,NULL,3415,102,426.9,94.9,3.7,900,2.4,90,600,1000,8,400,11,250
24,170,85,Female,Sedentary,0,1957,102,244.6,54.4,3,700,2.4,75,600,1000,18,310,8,250
24,170,85,Female,Sedentary,1,1957,102,244.6,54.4,3.8,770,2.6,85,600,1000,27,350,11,300
24,170,85,Female,Moderate,0,2528,102,316,70.2,3,700,2.4,75,600,1000,18,310,8,250
24,170,85,Female,Moderate,1,2528,102,316,70.2,3.8,770,2.6,85,600,1000,27,350,11,300
24,170,85,Female,Heavy,0,3099,102,387.4,86.1,3,700,2.4,75,600,1000,18,310,8,250
24,170,85,Female,Heavy,1,3099,102,387.4,86.1,3.8,770,2.6,85,600,1000,27,350,11,300
24,170,90,Male,Sedentary,NULL,2217,108,277.1,61.6,3.7,900,2.4,90,600,1000,8,400,11,250
24,170,90,Male,Moderate,NULL,2863,108,357.9,79.5,3.7,900,2.4,90,600,1000,8,400,11,250
24,170,90,Male,Heavy,NULL,3510,108,438.8,97.5,3.7,900,2.4,90,600,1000,8,400,11,250
24,170,90,Female,Sedentary,0,2017,108,252.1,56,3,700,2.4,75,600,1000,18,310,8,250
24,170,90,Female,Sedentary,1,2017,108,252.1,56,3.8,770,2.6,85,600,1000,27,350,11,300
24,170,90,Female,Moderate,0,2606,108,325.8,72.4,3,700,2.4,75,600,1000,18,310,8,250
24,170,90,Female,Moderate,1,2606,108,325.8,72.4,3.8,770,2.6,85,600,1000,27,350,11,300
24,170,90,Female,Heavy,0,3194,108,399.2,88.7,3,700,2.4,75,600,1000,18,310,8,250
24,170,90,Female,Heavy,1,3194,108,399.2,88.7,3.8,770,2.6,85,600,1000,27,350,11,300
24,170,95,Male,Sedentary,NULL,2277,114,284.6,63.2,3.7,900,2.4,90,600,1000,8,400,11,250
24,170,95,Male,Moderate,NULL,2941,114,367.6,81.7,3.7,900,2.4,90,600,1000,8,400,11,250
24,170,95,Male,Heavy,NULL,3605,114,450.6,100.1,3.7,900,2.4,90,600,1000,8,400,11,250
24,170,95,Female,Sedentary,0,2077,114,259.6,57.7,3,700,2.4,75,600,1000,18,310,8,250
24,170,95,Female,Sedentary,1,2077,114,259.6,57.7,3.8,770,2.6,85,600,1000,27,350,11,300
24,170,95,Female,Moderate,0,2683,114,335.4,74.5,3,700,2.4,75,600,1000,18,310,8,250
24,170,95,Female,Moderate,1,2683,114,335.4,74.5,3.8,770,2.6,85,600,1000,27,350,11,300
24,170,95,Female,Heavy,0,3289,114,411.1,91.4,3,700,2.4,75,600,1000,18,310,8,250
24,170,95,Female,Heavy,1,3289,114,411.1,91.4,3.8,770,2.6,85,600,1000,27,350,11,300
24,170,100,Male,Sedentary,NULL,2337,120,292.1,64.9,3.7,900,2.4,90,600,1000,8,400,11,250
24,170,100,Male,Moderate,NULL,3018,120,377.2,83.8,3.7,900,2.4,90,600,1000,8,400,11,250
24,170,100,Male,Heavy,NULL,3700,120,462.5,102.8,3.7,900,2.4,90,600,1000,8,400,11,250
24,170,100,Female,Sedentary,0,2137,120,267.1,59.4,3,700,2.4,75,600,1000,18,310,8,250
24,170,100,Female,Sedentary,1,2137,120,267.1,59.4,3.8,770,2.6,85,600,1000,27,350,11,300
24,170,100,Female,Moderate,0,2761,120,345.1,76.7,3,700,2.4,75,600,1000,18,310,8,250
24,170,100,Female,Moderate,1,2761,120,345.1,76.7,3.8,770,2.6,85,600,1000,27,350,11,300
24,170,100,Female,Heavy,0,3384,120,423,94,3,700,2.4,75,600,1000,18,310,8,250
24,170,100,Female,Heavy,1,3384,120,423,94,3.8,770,2.6,85,600,1000,27,350,11,300
24,175,45,Male,Sedentary,NULL,1714,54,214.2,47.6,3.7,900,2.4,90,600,1000,8,400,11,250
24,175,45,Male,Moderate,NULL,2214,54,276.8,61.5,3.7,900,2.4,90,600,1000,8,400,11,250
24,175,45,Male,Heavy,NULL,2714,54,339.2,75.4,3.7,900,2.4,90,600,1000,8,400,11,250
24,175,45,Female,Sedentary,0,1515,54,189.4,42.1,3,700,2.4,75,600,1000,18,310,8,250
24,175,45,Female,Sedentary,1,1515,54,189.4,42.1,3.8,770,2.6,85,600,1000,27,350,11,300
24,175,45,Female,Moderate,0,1957,54,244.6,54.4,3,700,2.4,75,600,1000,18,310,8,250
24,175,45,Female,Moderate,1,1957,54,244.6,54.4,3.8,770,2.6,85,600,1000,27,350,11,300
24,175,45,Female,Heavy,0,2399,54,299.9,66.6,3,700,2.4,75,600,1000,18,310,8,250
24,175,45,Female,Heavy,1,2399,54,299.9,66.6,3.8,770,2.6,85,600,1000,27,350,11,300
24,175,50,Male,Sedentary,NULL,1774,60,221.8,49.3,3.7,900,2.4,90,600,1000,8,400,11,250
24,175,50,Male,Moderate,NULL,2292,60,286.5,63.7,3.7,900,2.4,90,600,1000,8,400,11,250
24,175,50,Male,Heavy,NULL,2809,60,351.1,78,3.7,900,2.4,90,600,1000,8,400,11,250
24,175,50,Female,Sedentary,0,1575,60,196.9,43.8,3,700,2.4,75,600,1000,18,310,8,250
24,175,50,Female,Sedentary,1,1575,60,196.9,43.8,3.8,770,2.6,85,600,1000,27,350,11,300
24,175,50,Female,Moderate,0,2034,60,254.2,56.5,3,700,2.4,75,600,1000,18,310,8,250
24,175,50,Female,Moderate,1,2034,60,254.2,56.5,3.8,770,2.6,85,600,1000,27,350,11,300
24,175,50,Female,Heavy,0,2494,60,311.8,69.3,3,700,2.4,75,600,1000,18,310,8,250
24,175,50,Female,Heavy,1,2494,60,311.8,69.3,3.8,770,2.6,85,600,1000,27,350,11,300
24,175,55,Male,Sedentary,NULL,1834,66,229.2,50.9,3.7,900,2.4,90,600,1000,8,400,11,250
24,175,55,Male,Moderate,NULL,2369,66,296.1,65.8,3.7,900,2.4,90,600,1000,8,400,11,250
24,175,55,Male,Heavy,NULL,2904,66,363,80.7,3.7,900,2.4,90,600,1000,8,400,11,250
24,175,55,Female,Sedentary,0,1635,66,204.4,45.4,3,700,2.4,75,600,1000,18,310,8,250
24,175,55,Female,Sedentary,1,1635,66,204.4,45.4,3.8,770,2.6,85,600,1000,27,350,11,300
24,175,55,Female,Moderate,0,2112,66,264,58.7,3,700,2.4,75,600,1000,18,310,8,250
24,175,55,Female,Moderate,1,2112,66,264,58.7,3.8,770,2.6,85,600,1000,27,350,11,300
24,175,55,Female,Heavy,0,2589,66,323.6,71.9,3,700,2.4,75,600,1000,18,310,8,250
24,175,55,Female,Heavy,1,2589,66,323.6,71.9,3.8,770,2.6,85,600,1000,27,350,11,300
24,175,60,Male,Sedentary,NULL,1894,72,236.8,52.6,3.7,900,2.4,90,600,1000,8,400,11,250
24,175,60,Male,Moderate,NULL,2447,72,305.9,68,3.7,900,2.4,90,600,1000,8,400,11,250
24,175,60,Male,Heavy,NULL,2999,72,374.9,83.3,3.7,900,2.4,90,600,1000,8,400,11,250
24,175,60,Female,Sedentary,0,1695,72,211.9,47.1,3,700,2.4,75,600,1000,18,310,8,250
24,175,60,Female,Sedentary,1,1695,72,211.9,47.1,3.8,770,2.6,85,600,1000,27,350,11,300
24,175,60,Female,Moderate,0,2189,72,273.6,60.8,3,700,2.4,75,600,1000,18,310,8,250
24,175,60,Female,Moderate,1,2189,72,273.6,60.8,3.8,770,2.6,85,600,1000,27,350,11,300
24,175,60,Female,Heavy,0,2684,72,335.5,74.6,3,700,2.4,75,600,1000,18,310,8,250
24,175,60,Female,Heavy,1,2684,72,335.5,74.6,3.8,770,2.6,85,600,1000,27,350,11,300
24,175,65,Male,Sedentary,NULL,1954,78,244.2,54.3,3.7,900,2.4,90,600,1000,8,400,11,250
24,175,65,Male,Moderate,NULL,2524,78,315.5,70.1,3.7,900,2.4,90,600,1000,8,400,11,250
24,175,65,Male,Heavy,NULL,3094,78,386.8,85.9,3.7,900,2.4,90,600,1000,8,400,11,250
24,175,65,Female,Sedentary,0,1755,78,219.4,48.8,3,700,2.4,75,600,1000,18,310,8,250
24,175,65,Female,Sedentary,1,1755,78,219.4,48.8,3.8,770,2.6,85,600,1000,27,350,11,300
24,175,65,Female,Moderate,0,2267,78,283.4,63,3,700,2.4,75,600,1000,18,310,8,250
24,175,65,Female,Moderate,1,2267,78,283.4,63,3.8,770,2.6,85,600,1000,27,350,11,300
24,175,65,Female,Heavy,0,2779,78,347.4,77.2,3,700,2.4,75,600,1000,18,310,8,250
24,175,65,Female,Heavy,1,2779,78,347.4,77.2,3.8,770,2.6,85,600,1000,27,350,11,300
24,175,70,Male,Sedentary,NULL,2014,84,251.8,55.9,3.7,900,2.4,90,600,1000,8,400,11,250
24,175,70,Male,Moderate,NULL,2602,84,325.2,72.3,3.7,900,2.4,90,600,1000,8,400,11,250
24,175,70,Male,Heavy,NULL,3189,84,398.6,88.6,3.7,900,2.4,90,600,1000,8,400,11,250
24,175,70,Female,Sedentary,0,1815,84,226.9,50.4,3,700,2.4,75,600,1000,18,310,8,250
24,175,70,Female,Sedentary,1,1815,84,226.9,50.4,3.8,770,2.6,85,600,1000,27,350,11,300
24,175,70,Female,Moderate,0,2344,84,293,65.1,3,700,2.4,75,600,1000,18,310,8,250
24,175,70,Female,Moderate,1,2344,84,293,65.1,3.8,770,2.6,85,600,1000,27,350,11,300
24,175,70,Female,Heavy,0,2874,84,359.2,79.8,3,700,2.4,75,600,1000,18,310,8,250
24,175,70,Female,Heavy,1,2874,84,359.2,79.8,3.8,770,2.6,85,600,1000,27,350,11,300
24,175,75,Male,Sedentary,NULL,2074,90,259.2,57.6,3.7,900,2.4,90,600,1000,8,400,11,250
24,175,75,Male,Moderate,NULL,2679,90,334.9,74.4,3.7,900,2.4,90,600,1000,8,400,11,250
24,175,75,Male,Heavy,NULL,3284,90,410.5,91.2,3.7,900,2.4,90,600,1000,8,400,11,250
24,175,75,Female,Sedentary,0,1875,90,234.4,52.1,3,700,2.4,75,600,1000,18,310,8,250
24,175,75,Female,Sedentary,1,1875,90,234.4,52.1,3.8,770,2.6,85,600,1000,27,350,11,300
24,175,75,Female,Moderate,0,2422,90,302.8,67.3,3,700,2.4,75,600,1000,18,310,8,250
24,175,75,Female,Moderate,1,2422,90,302.8,67.3,3.8,770,2.6,85,600,1000,27,350,11,300
24,175,75,Female,Heavy,0,2969,90,371.1,82.5,3,700,2.4,75,600,1000,18,310,8,250
24,175,75,Female,Heavy,1,2969,90,371.1,82.5,3.8,770,2.6,85,600,1000,27,350,11,300
24,175,80,Male,Sedentary,NULL,2134,96,266.8,59.3,3.7,900,2.4,90,600,1000,8,400,11,250
24,175,80,Male,Moderate,NULL,2757,96,344.6,76.6,3.7,900,2.4,90,600,1000,8,400,11,250
24,175,80,Male,Heavy,NULL,3379,96,422.4,93.9,3.7,900,2.4,90,600,1000,8,400,11,250
24,175,80,Female,Sedentary,0,1935,96,241.9,53.8,3,700,2.4,75,600,1000,18,310,8,250
24,175,80,Female,Sedentary,1,1935,96,241.9,53.8,3.8,770,2.6,85,600,1000,27,350,11,300
24,175,80,Female,Moderate,0,2499,96,312.4,69.4,3,700,2.4,75,600,1000,18,310,8,250
24,175,80,Female,Moderate,1,2499,96,312.4,69.4,3.8,770,2.6,85,600,1000,27,350,11,300
24,175,80,Female,Heavy,0,3064,96,383,85.1,3,700,2.4,75,600,1000,18,310,8,250
24,175,80,Female,Heavy,1,3064,96,383,85.1,3.8,770,2.6,85,600,1000,27,350,11,300
24,175,85,Male,Sedentary,NULL,2194,102,274.2,60.9,3.7,900,2.4,90,600,1000,8,400,11,250
24,175,85,Male,Moderate,NULL,2834,102,354.2,78.7,3.7,900,2.4,90,600,1000,8,400,11,250
24,175,85,Male,Heavy,NULL,3474,102,434.2,96.5,3.7,900,2.4,90,600,1000,8,400,11,250
24,175,85,Female,Sedentary,0,1995,102,249.4,55.4,3,700,2.4,75,600,1000,18,310,8,250
24,175,85,Female,Sedentary,1,1995,102,249.4,55.4,3.8,770,2.6,85,600,1000,27,350,11,300
24,175,85,Female,Moderate,0,2577,102,322.1,71.6,3,700,2.4,75,600,1000,18,310,8,250
24,175,85,Female,Moderate,1,2577,102,322.1,71.6,3.8,770,2.6,85,600,1000,27,350,11,300
24,175,85,Female,Heavy,0,3159,102,394.9,87.8,3,700,2.4,75,600,1000,18,310,8,250
24,175,85,Female,Heavy,1,3159,102,394.9,87.8,3.8,770,2.6,85,600,1000,27,350,11,300
24,175,90,Male,Sedentary,NULL,2254,108,281.8,62.6,3.7,900,2.4,90,600,1000,8,400,11,250
24,175,90,Male,Moderate,NULL,2912,108,364,80.9,3.7,900,2.4,90,600,1000,8,400,11,250
24,175,90,Male,Heavy,NULL,3569,108,446.1,99.1,3.7,900,2.4,90,600,1000,8,400,11,250
24,175,90,Female,Sedentary,0,2055,108,256.9,57.1,3,700,2.4,75,600,1000,18,310,8,250
24,175,90,Female,Sedentary,1,2055,108,256.9,57.1,3.8,770,2.6,85,600,1000,27,350,11,300
24,175,90,Female,Moderate,0,2654,108,331.8,73.7,3,700,2.4,75,600,1000,18,310,8,250
24,175,90,Female,Moderate,1,2654,108,331.8,73.7,3.8,770,2.6,85,600,1000,27,350,11,300
24,175,90,Female,Heavy,0,3254,108,406.8,90.4,3,700,2.4,75,600,1000,18,310,8,250
24,175,90,Female,Heavy,1,3254,108,406.8,90.4,3.8,770,2.6,85,600,1000,27,350,11,300
24,175,95,Male,Sedentary,NULL,2314,114,289.2,64.3,3.7,900,2.4,90,600,1000,8,400,11,250
24,175,95,Male,Moderate,NULL,2989,114,373.6,83,3.7,900,2.4,90,600,1000,8,400,11,250
24,175,95,Male,Heavy,NULL,3664,114,458,101.8,3.7,900,2.4,90,600,1000,8,400,11,250
24,175,95,Female,Sedentary,0,2115,114,264.4,58.8,3,700,2.4,75,600,1000,18,310,8,250
24,175,95,Female,Sedentary,1,2115,114,264.4,58.8,3.8,770,2.6,85,600,1000,27,350,11,300
24,175,95,Female,Moderate,0,2732,114,341.5,75.9,3,700,2.4,75,600,1000,18,310,8,250
24,175,95,Female,Moderate,1,2732,114,341.5,75.9,3.8,770,2.6,85,600,1000,27,350,11,300
24,175,95,Female,Heavy,0,3349,114,418.6,93,3,700,2.4,75,600,1000,18,310,8,250
24,175,95,Female,Heavy,1,3349,114,418.6,93,3.8,770,2.6,85,600,1000,27,350,11,300
24,175,100,Male,Sedentary,NULL,2374,120,296.8,65.9,3.7,900,2.4,90,600,1000,8,400,11,250
24,175,100,Male,Moderate,NULL,3067,120,383.4,85.2,3.7,900,2.4,90,600,1000,8,400,11,250
24,175,100,Male,Heavy,NULL,3759,120,469.9,104.4,3.7,900,2.4,90,600,1000,8,400,11,250
24,175,100,Female,Sedentary,0,2175,120,271.9,60.4,3,700,2.4,75,600,1000,18,310,8,250
24,175,100,Female,Sedentary,1,2175,120,271.9,60.4,3.8,770,2.6,85,600,1000,27,350,11,300
24,175,100,Female,Moderate,0,2809,120,351.1,78,3,700,2.4,75,600,1000,18,310,8,250
24,175,100,Female,Moderate,1,2809,120,351.1,78,3.8,770,2.6,85,600,1000,27,350,11,300
24,175,100,Female,Heavy,0,3444,120,430.5,95.7,3,700,2.4,75,600,1000,18,310,8,250
24,175,100,Female,Heavy,1,3444,120,430.5,95.7,3.8,770,2.6,85,600,1000,27,350,11,300
24,180,45,Male,Sedentary,NULL,1752,54,219,48.7,3.7,900,2.4,90,600,1000,8,400,11,250
24,180,45,Male,Moderate,NULL,2263,54,282.9,62.9,3.7,900,2.4,90,600,1000,8,400,11,250
24,180,45,Male,Heavy,NULL,2774,54,346.8,77.1,3.7,900,2.4,90,600,1000,8,400,11,250
24,180,45,Female,Sedentary,0,1552,54,194,43.1,3,700,2.4,75,600,1000,18,310,8,250
24,180,45,Female,Sedentary,1,1552,54,194,43.1,3.8,770,2.6,85,600,1000,27,350,11,300
24,180,45,Female,Moderate,0,2005,54,250.6,55.7,3,700,2.4,75,600,1000,18,310,8,250
24,180,45,Female,Moderate,1,2005,54,250.6,55.7,3.8,770,2.6,85,600,1000,27,350,11,300
24,180,45,Female,Heavy,0,2458,54,307.2,68.3,3,700,2.4,75,600,1000,18,310,8,250
24,180,45,Female,Heavy,1,2458,54,307.2,68.3,3.8,770,2.6,85,600,1000,27,350,11,300
24,180,50,Male,Sedentary,NULL,1812,60,226.5,50.3,3.7,900,2.4,90,600,1000,8,400,11,250
24,180,50,Male,Moderate,NULL,2340,60,292.5,65,3.7,900,2.4,90,600,1000,8,400,11,250
24,180,50,Male,Heavy,NULL,2869,60,358.6,79.7,3.7,900,2.4,90,600,1000,8,400,11,250
24,180,50,Female,Sedentary,0,1612,60,201.5,44.8,3,700,2.4,75,600,1000,18,310,8,250
24,180,50,Female,Sedentary,1,1612,60,201.5,44.8,3.8,770,2.6,85,600,1000,27,350,11,300
24,180,50,Female,Moderate,0,2083,60,260.4,57.9,3,700,2.4,75,600,1000,18,310,8,250
24,180,50,Female,Moderate,1,2083,60,260.4,57.9,3.8,770,2.6,85,600,1000,27,350,11,300
24,180,50,Female,Heavy,0,2553,60,319.1,70.9,3,700,2.4,75,600,1000,18,310,8,250
24,180,50,Female,Heavy,1,2553,60,319.1,70.9,3.8,770,2.6,85,600,1000,27,350,11,300
24,180,55,Male,Sedentary,NULL,1872,66,234,52,3.7,900,2.4,90,600,1000,8,400,11,250
24,180,55,Male,Moderate,NULL,2418,66,302.2,67.2,3.7,900,2.4,90,600,1000,8,400,11,250
24,180,55,Male,Heavy,NULL,2964,66,370.5,82.3,3.7,900,2.4,90,600,1000,8,400,11,250
24,180,55,Female,Sedentary,0,1672,66,209,46.4,3,700,2.4,75,600,1000,18,310,8,250
24,180,55,Female,Sedentary,1,1672,66,209,46.4,3.8,770,2.6,85,600,1000,27,350,11,300
24,180,55,Female,Moderate,0,2160,66,270,60,3,700,2.4,75,600,1000,18,310,8,250
24,180,55,Female,Moderate,1,2160,66,270,60,3.8,770,2.6,85,600,1000,27,350,11,300
24,180,55,Female,Heavy,0,2648,66,331,73.6,3,700,2.4,75,600,1000,18,310,8,250
24,180,55,Female,Heavy,1,2648,66,331,73.6,3.8,770,2.6,85,600,1000,27,350,11,300
24,180,60,Male,Sedentary,NULL,1932,72,241.5,53.7,3.7,900,2.4,90,600,1000,8,400,11,250
24,180,60,Male,Moderate,NULL,2495,72,311.9,69.3,3.7,900,2.4,90,600,1000,8,400,11,250
24,180,60,Male,Heavy,NULL,3059,72,382.4,85,3.7,900,2.4,90,600,1000,8,400,11,250
24,180,60,Female,Sedentary,0,1732,72,216.5,48.1,3,700,2.4,75,600,1000,18,310,8,250
24,180,60,Female,Sedentary,1,1732,72,216.5,48.1,3.8,770,2.6,85,600,1000,27,350,11,300
24,180,60,Female,Moderate,0,2238,72,279.8,62.2,3,700,2.4,75,600,1000,18,310,8,250
24,180,60,Female,Moderate,1,2238,72,279.8,62.2,3.8,770,2.6,85,600,1000,27,350,11,300
24,180,60,Female,Heavy,0,2743,72,342.9,76.2,3,700,2.4,75,600,1000,18,310,8,250
24,180,60,Female,Heavy,1,2743,72,342.9,76.2,3.8,770,2.6,85,600,1000,27,350,11,300
24,180,65,Male,Sedentary,NULL,1992,78,249,55.3,3.7,900,2.4,90,600,1000,8,400,11,250
24,180,65,Male,Moderate,NULL,2573,78,321.6,71.5,3.7,900,2.4,90,600,1000,8,400,11,250
24,180,65,Male,Heavy,NULL,3154,78,394.2,87.6,3.7,900,2.4,90,600,1000,8,400,11,250
24,180,65,Female,Sedentary,0,1792,78,224,49.8,3,700,2.4,75,600,1000,18,310,8,250
24,180,65,Female,Sedentary,1,1792,78,224,49.8,3.8,770,2.6,85,600,1000,27,350,11,300
24,180,65,Female,Moderate,0,2315,78,289.4,64.3,3,700,2.4,75,600,1000,18,310,8,250
24,180,65,Female,Moderate,1,2315,78,289.4,64.3,3.8,770,2.6,85,600,1000,27,350,11,300
24,180,65,Female,Heavy,0,2838,78,354.8,78.8,3,700,2.4,75,600,1000,18,310,8,250
24,180,65,Female,Heavy,1,2838,78,354.8,78.8,3.8,770,2.6,85,600,1000,27,350,11,300
24,180,70,Male,Sedentary,NULL,2052,84,256.5,57,3.7,900,2.4,90,600,1000,8,400,11,250
24,180,70,Male,Moderate,NULL,2650,84,331.2,73.6,3.7,900,2.4,90,600,1000,8,400,11,250
24,180,70,Male,Heavy,NULL,3249,84,406.1,90.2,3.7,900,2.4,90,600,1000,8,400,11,250
24,180,70,Female,Sedentary,0,1852,84,231.5,51.4,3,700,2.4,75,600,1000,18,310,8,250
24,180,70,Female,Sedentary,1,1852,84,231.5,51.4,3.8,770,2.6,85,600,1000,27,350,11,300
24,180,70,Female,Moderate,0,2393,84,299.1,66.5,3,700,2.4,75,600,1000,18,310,8,250
24,180,70,Female,Moderate,1,2393,84,299.1,66.5,3.8,770,2.6,85,600,1000,27,350,11,300
24,180,70,Female,Heavy,0,2933,84,366.6,81.5,3,700,2.4,75,600,1000,18,310,8,250
24,180,70,Female,Heavy,1,2933,84,366.6,81.5,3.8,770,2.6,85,600,1000,27,350,11,300
24,180,75,Male,Sedentary,NULL,2112,90,264,58.7,3.7,900,2.4,90,600,1000,8,400,11,250
24,180,75,Male,Moderate,NULL,2728,90,341,75.8,3.7,900,2.4,90,600,1000,8,400,11,250
24,180,75,Male,Heavy,NULL,3344,90,418,92.9,3.7,900,2.4,90,600,1000,8,400,11,250
24,180,75,Female,Sedentary,0,1912,90,239,53.1,3,700,2.4,75,600,1000,18,310,8,250
24,180,75,Female,Sedentary,1,1912,90,239,53.1,3.8,770,2.6,85,600,1000,27,350,11,300
24,180,75,Female,Moderate,0,2470,90,308.8,68.6,3,700,2.4,75,600,1000,18,310,8,250
24,180,75,Female,Moderate,1,2470,90,308.8,68.6,3.8,770,2.6,85,600,1000,27,350,11,300
24,180,75,Female,Heavy,0,3028,90,378.5,84.1,3,700,2.4,75,600,1000,18,310,8,250
24,180,75,Female,Heavy,1,3028,90,378.5,84.1,3.8,770,2.6,85,600,1000,27,350,11,300
24,180,80,Male,Sedentary,NULL,2172,96,271.5,60.3,3.7,900,2.4,90,600,1000,8,400,11,250
24,180,80,Male,Moderate,NULL,2805,96,350.6,77.9,3.7,900,2.4,90,600,1000,8,400,11,250
24,180,80,Male,Heavy,NULL,3439,96,429.9,95.5,3.7,900,2.4,90,600,1000,8,400,11,250
24,180,80,Female,Sedentary,0,1972,96,246.5,54.8,3,700,2.4,75,600,1000,18,310,8,250
24,180,80,Female,Sedentary,1,1972,96,246.5,54.8,3.8,770,2.6,85,600,1000,27,350,11,300
24,180,80,Female,Moderate,0,2548,96,318.5,70.8,3,700,2.4,75,600,1000,18,310,8,250
24,180,80,Female,Moderate,1,2548,96,318.5,70.8,3.8,770,2.6,85,600,1000,27,350,11,300
24,180,80,Female,Heavy,0,3123,96,390.4,86.8,3,700,2.4,75,600,1000,18,310,8,250
24,180,80,Female,Heavy,1,3123,96,390.4,86.8,3.8,770,2.6,85,600,1000,27,350,11,300
24,180,85,Male,Sedentary,NULL,2232,102,279,62,3.7,900,2.4,90,600,1000,8,400,11,250
24,180,85,Male,Moderate,NULL,2883,102,360.4,80.1,3.7,900,2.4,90,600,1000,8,400,11,250
24,180,85,Male,Heavy,NULL,3534,102,441.8,98.2,3.7,900,2.4,90,600,1000,8,400,11,250
24,180,85,Female,Sedentary,0,2032,102,254,56.4,3,700,2.4,75,600,1000,18,310,8,250
24,180,85,Female,Sedentary,1,2032,102,254,56.4,3.8,770,2.6,85,600,1000,27,350,11,300
24,180,85,Female,Moderate,0,2625,102,328.1,72.9,3,700,2.4,75,600,1000,18,310,8,250
24,180,85,Female,Moderate,1,2625,102,328.1,72.9,3.8,770,2.6,85,600,1000,27,350,11,300
24,180,85,Female,Heavy,0,3218,102,402.2,89.4,3,700,2.4,75,600,1000,18,310,8,250
24,180,85,Female,Heavy,1,3218,102,402.2,89.4,3.8,770,2.6,85,600,1000,27,350,11,300
24,180,90,Male,Sedentary,NULL,2292,108,286.5,63.7,3.7,900,2.4,90,600,1000,8,400,11,250
24,180,90,Male,Moderate,NULL,2960,108,370,82.2,3.7,900,2.4,90,600,1000,8,400,11,250
24,180,90,Male,Heavy,NULL,3629,108,453.6,100.8,3.7,900,2.4,90,600,1000,8,400,11,250
24,180,90,Female,Sedentary,0,2092,108,261.5,58.1,3,700,2.4,75,600,1000,18,310,8,250
24,180,90,Female,Sedentary,1,2092,108,261.5,58.1,3.8,770,2.6,85,600,1000,27,350,11,300
24,180,90,Female,Moderate,0,2703,108,337.9,75.1,3,700,2.4,75,600,1000,18,310,8,250
24,180,90,Female,Moderate,1,2703,108,337.9,75.1,3.8,770,2.6,85,600,1000,27,350,11,300
24,180,90,Female,Heavy,0,3313,108,414.1,92,3,700,2.4,75,600,1000,18,310,8,250
24,180,90,Female,Heavy,1,3313,108,414.1,92,3.8,770,2.6,85,600,1000,27,350,11,300
24,180,95,Male,Sedentary,NULL,2352,114,294,65.3,3.7,900,2.4,90,600,1000,8,400,11,250
24,180,95,Male,Moderate,NULL,3038,114,379.8,84.4,3.7,900,2.4,90,600,1000,8,400,11,250
24,180,95,Male,Heavy,NULL,3724,114,465.5,103.4,3.7,900,2.4,90,600,1000,8,400,11,250
24,180,95,Female,Sedentary,0,2152,114,269,59.8,3,700,2.4,75,600,1000,18,310,8,250
24,180,95,Female,Sedentary,1,2152,114,269,59.8,3.8,770,2.6,85,600,1000,27,350,11,300
24,180,95,Female,Moderate,0,2780,114,347.5,77.2,3,700,2.4,75,600,1000,18,310,8,250
